"forecast_date","location","target","target_end_date","type","quantile","value"
2021-08-23,"15","1 day ahead inc hosp",2021-08-24,"quantile","0.01",4.51082290850204
2021-08-23,"15","2 day ahead inc hosp",2021-08-25,"quantile","0.01",10.2987121985574
2021-08-23,"15","3 day ahead inc hosp",2021-08-26,"quantile","0.01",27.350150457443
2021-08-23,"15","4 day ahead inc hosp",2021-08-27,"quantile","0.01",50.1491447476445
2021-08-23,"15","5 day ahead inc hosp",2021-08-28,"quantile","0.01",76.3992428209795
2021-08-23,"15","6 day ahead inc hosp",2021-08-29,"quantile","0.01",104.823333000741
2021-08-23,"15","7 day ahead inc hosp",2021-08-30,"quantile","0.01",134.586236987846
2021-08-23,"15","8 day ahead inc hosp",2021-08-31,"quantile","0.01",165.076320659462
2021-08-23,"15","9 day ahead inc hosp",2021-09-01,"quantile","0.01",195.803530668491
2021-08-23,"15","10 day ahead inc hosp",2021-09-02,"quantile","0.01",226.344072499454
2021-08-23,"15","11 day ahead inc hosp",2021-09-03,"quantile","0.01",256.306660702484
2021-08-23,"15","12 day ahead inc hosp",2021-09-04,"quantile","0.01",285.310224823452
2021-08-23,"15","13 day ahead inc hosp",2021-09-05,"quantile","0.01",312.969165704152
2021-08-23,"15","14 day ahead inc hosp",2021-09-06,"quantile","0.01",338.885522504983
2021-08-23,"15","15 day ahead inc hosp",2021-09-07,"quantile","0.01",362.64944313942
2021-08-23,"15","16 day ahead inc hosp",2021-09-08,"quantile","0.01",383.850260201511
2021-08-23,"15","17 day ahead inc hosp",2021-09-09,"quantile","0.01",402.099493756681
2021-08-23,"15","18 day ahead inc hosp",2021-09-10,"quantile","0.01",417.063453321218
2021-08-23,"15","19 day ahead inc hosp",2021-09-11,"quantile","0.01",428.497611027478
2021-08-23,"15","20 day ahead inc hosp",2021-09-12,"quantile","0.01",436.271097108435
2021-08-23,"15","21 day ahead inc hosp",2021-09-13,"quantile","0.01",440.37174916207
2021-08-23,"15","22 day ahead inc hosp",2021-09-14,"quantile","0.01",440.890263967764
2021-08-23,"15","23 day ahead inc hosp",2021-09-15,"quantile","0.01",437.990700859433
2021-08-23,"15","24 day ahead inc hosp",2021-09-16,"quantile","0.01",431.878038650188
2021-08-23,"15","25 day ahead inc hosp",2021-09-17,"quantile","0.01",422.771002211136
2021-08-23,"15","26 day ahead inc hosp",2021-09-18,"quantile","0.01",410.883519981193
2021-08-23,"15","27 day ahead inc hosp",2021-09-19,"quantile","0.01",396.414365691114
2021-08-23,"15","28 day ahead inc hosp",2021-09-20,"quantile","0.01",379.542842706626
2021-08-23,"19","0 day ahead inc hosp",2021-08-23,"quantile","0.01",75.0904572605031
2021-08-23,"19","1 day ahead inc hosp",2021-08-24,"quantile","0.01",15.4281998428452
2021-08-23,"19","2 day ahead inc hosp",2021-08-25,"quantile","0.01",17.2818140021232
2021-08-23,"19","3 day ahead inc hosp",2021-08-26,"quantile","0.01",30.5447779505339
2021-08-23,"19","4 day ahead inc hosp",2021-08-27,"quantile","0.01",49.7010889087336
2021-08-23,"19","5 day ahead inc hosp",2021-08-28,"quantile","0.01",72.4542851654506
2021-08-23,"19","6 day ahead inc hosp",2021-08-29,"quantile","0.01",97.5272459596046
2021-08-23,"19","7 day ahead inc hosp",2021-08-30,"quantile","0.01",124.08478428643
2021-08-23,"19","8 day ahead inc hosp",2021-08-31,"quantile","0.01",151.515257696089
2021-08-23,"19","9 day ahead inc hosp",2021-09-01,"quantile","0.01",179.328604893116
2021-08-23,"19","10 day ahead inc hosp",2021-09-02,"quantile","0.01",207.101023792302
2021-08-23,"19","11 day ahead inc hosp",2021-09-03,"quantile","0.01",234.441221752653
2021-08-23,"19","12 day ahead inc hosp",2021-09-04,"quantile","0.01",260.968121507503
2021-08-23,"19","13 day ahead inc hosp",2021-09-05,"quantile","0.01",286.296117464683
2021-08-23,"19","14 day ahead inc hosp",2021-09-06,"quantile","0.01",310.027242729177
2021-08-23,"19","15 day ahead inc hosp",2021-09-07,"quantile","0.01",331.751639537594
2021-08-23,"19","16 day ahead inc hosp",2021-09-08,"quantile","0.01",351.058635185633
2021-08-23,"19","17 day ahead inc hosp",2021-09-09,"quantile","0.01",367.559744818892
2021-08-23,"19","18 day ahead inc hosp",2021-09-10,"quantile","0.01",380.921273412309
2021-08-23,"19","19 day ahead inc hosp",2021-09-11,"quantile","0.01",390.898688935397
2021-08-23,"19","20 day ahead inc hosp",2021-09-12,"quantile","0.01",397.361117836764
2021-08-23,"19","21 day ahead inc hosp",2021-09-13,"quantile","0.01",400.296394308458
2021-08-23,"19","22 day ahead inc hosp",2021-09-14,"quantile","0.01",399.795212102423
2021-08-23,"19","23 day ahead inc hosp",2021-09-15,"quantile","0.01",396.021627903567
2021-08-23,"19","24 day ahead inc hosp",2021-09-16,"quantile","0.01",389.180618254439
2021-08-23,"19","25 day ahead inc hosp",2021-09-17,"quantile","0.01",379.490906134019
2021-08-23,"19","26 day ahead inc hosp",2021-09-18,"quantile","0.01",367.166418467529
2021-08-23,"19","27 day ahead inc hosp",2021-09-19,"quantile","0.01",352.405927850454
2021-08-23,"19","28 day ahead inc hosp",2021-09-20,"quantile","0.01",335.388736891679
2021-08-23,"16","0 day ahead inc hosp",2021-08-23,"quantile","0.01",64.0835930333992
2021-08-23,"16","1 day ahead inc hosp",2021-08-24,"quantile","0.01",7.56578594488849
2021-08-23,"16","2 day ahead inc hosp",2021-08-25,"quantile","0.01",12.4514764401783
2021-08-23,"16","3 day ahead inc hosp",2021-08-26,"quantile","0.01",28.6341506082694
2021-08-23,"16","4 day ahead inc hosp",2021-08-27,"quantile","0.01",50.59781325475
2021-08-23,"16","5 day ahead inc hosp",2021-08-28,"quantile","0.01",76.046009961377
2021-08-23,"16","6 day ahead inc hosp",2021-08-29,"quantile","0.01",103.70162696824
2021-08-23,"16","7 day ahead inc hosp",2021-08-30,"quantile","0.01",132.729483979884
2021-08-23,"16","8 day ahead inc hosp",2021-08-31,"quantile","0.01",162.517944963955
2021-08-23,"16","9 day ahead inc hosp",2021-09-01,"quantile","0.01",192.576954750647
2021-08-23,"16","10 day ahead inc hosp",2021-09-02,"quantile","0.01",222.482717088612
2021-08-23,"16","11 day ahead inc hosp",2021-09-03,"quantile","0.01",251.843944878935
2021-08-23,"16","12 day ahead inc hosp",2021-09-04,"quantile","0.01",280.279566105245
2021-08-23,"16","13 day ahead inc hosp",2021-09-05,"quantile","0.01",307.403980133914
2021-08-23,"16","14 day ahead inc hosp",2021-09-06,"quantile","0.01",332.819224736734
2021-08-23,"16","15 day ahead inc hosp",2021-09-07,"quantile","0.01",356.115446525369
2021-08-23,"16","16 day ahead inc hosp",2021-09-08,"quantile","0.01",376.88197687886
2021-08-23,"16","17 day ahead inc hosp",2021-09-09,"quantile","0.01",394.730334734439
2021-08-23,"16","18 day ahead inc hosp",2021-09-10,"quantile","0.01",409.326828566968
2021-08-23,"16","19 day ahead inc hosp",2021-09-11,"quantile","0.01",420.426929554194
2021-08-23,"16","20 day ahead inc hosp",2021-09-12,"quantile","0.01",427.899767061283
2021-08-23,"16","21 day ahead inc hosp",2021-09-13,"quantile","0.01",431.733177905156
2021-08-23,"16","22 day ahead inc hosp",2021-09-14,"quantile","0.01",432.017858170956
2021-08-23,"16","23 day ahead inc hosp",2021-09-15,"quantile","0.01",428.917866585144
2021-08-23,"16","24 day ahead inc hosp",2021-09-16,"quantile","0.01",422.638181440135
2021-08-23,"16","25 day ahead inc hosp",2021-09-17,"quantile","0.01",413.397527173145
2021-08-23,"16","26 day ahead inc hosp",2021-09-18,"quantile","0.01",401.409831875979
2021-08-23,"16","27 day ahead inc hosp",2021-09-19,"quantile","0.01",386.873869019051
2021-08-23,"16","28 day ahead inc hosp",2021-09-20,"quantile","0.01",369.968941794523
2021-08-23,"17","0 day ahead inc hosp",2021-08-23,"quantile","0.01",311.010938845135
2021-08-23,"17","1 day ahead inc hosp",2021-08-24,"quantile","0.01",204.78130680581
2021-08-23,"17","2 day ahead inc hosp",2021-08-25,"quantile","0.01",161.731736039447
2021-08-23,"17","3 day ahead inc hosp",2021-08-26,"quantile","0.01",131.755588107122
2021-08-23,"17","4 day ahead inc hosp",2021-08-27,"quantile","0.01",109.336747901432
2021-08-23,"17","5 day ahead inc hosp",2021-08-28,"quantile","0.01",92.1786457057289
2021-08-23,"17","6 day ahead inc hosp",2021-08-29,"quantile","0.01",79.0040570759722
2021-08-23,"17","7 day ahead inc hosp",2021-08-30,"quantile","0.01",68.9776956465801
2021-08-23,"17","8 day ahead inc hosp",2021-08-31,"quantile","0.01",61.4878239287908
2021-08-23,"17","9 day ahead inc hosp",2021-09-01,"quantile","0.01",56.0442899098519
2021-08-23,"17","10 day ahead inc hosp",2021-09-02,"quantile","0.01",52.2232051086744
2021-08-23,"17","11 day ahead inc hosp",2021-09-03,"quantile","0.01",49.6331948095575
2021-08-23,"17","12 day ahead inc hosp",2021-09-04,"quantile","0.01",47.8931039921013
2021-08-23,"17","13 day ahead inc hosp",2021-09-05,"quantile","0.01",46.6172536311662
2021-08-23,"17","14 day ahead inc hosp",2021-09-06,"quantile","0.01",45.4076077193412
2021-08-23,"17","15 day ahead inc hosp",2021-09-07,"quantile","0.01",43.8542437012292
2021-08-23,"17","16 day ahead inc hosp",2021-09-08,"quantile","0.01",41.5464284007514
2021-08-23,"17","17 day ahead inc hosp",2021-09-09,"quantile","0.01",38.0956208118013
2021-08-23,"17","18 day ahead inc hosp",2021-09-10,"quantile","0.01",33.1680740775383
2021-08-23,"17","19 day ahead inc hosp",2021-09-11,"quantile","0.01",26.5192086554677
2021-08-23,"17","20 day ahead inc hosp",2021-09-12,"quantile","0.01",18.018107801866
2021-08-23,"17","21 day ahead inc hosp",2021-09-13,"quantile","0.01",7.65256683601885
2021-08-23,"17","22 day ahead inc hosp",2021-09-14,"quantile","0.01",0
2021-08-23,"17","23 day ahead inc hosp",2021-09-15,"quantile","0.01",0
2021-08-23,"17","24 day ahead inc hosp",2021-09-16,"quantile","0.01",0
2021-08-23,"17","25 day ahead inc hosp",2021-09-17,"quantile","0.01",0
2021-08-23,"17","26 day ahead inc hosp",2021-09-18,"quantile","0.01",0
2021-08-23,"17","27 day ahead inc hosp",2021-09-19,"quantile","0.01",0
2021-08-23,"17","28 day ahead inc hosp",2021-09-20,"quantile","0.01",0
2021-08-23,"18","0 day ahead inc hosp",2021-08-23,"quantile","0.01",289.031436250318
2021-08-23,"18","1 day ahead inc hosp",2021-08-24,"quantile","0.01",190.601019074937
2021-08-23,"18","2 day ahead inc hosp",2021-08-25,"quantile","0.01",155.071940716731
2021-08-23,"18","3 day ahead inc hosp",2021-08-26,"quantile","0.01",132.337582273795
2021-08-23,"18","4 day ahead inc hosp",2021-08-27,"quantile","0.01",116.881847451693
2021-08-23,"18","5 day ahead inc hosp",2021-08-28,"quantile","0.01",106.408184622782
2021-08-23,"18","6 day ahead inc hosp",2021-08-29,"quantile","0.01",99.6393867080834
2021-08-23,"18","7 day ahead inc hosp",2021-08-30,"quantile","0.01",95.740183983205
2021-08-23,"18","8 day ahead inc hosp",2021-08-31,"quantile","0.01",94.0988548767285
2021-08-23,"18","9 day ahead inc hosp",2021-09-01,"quantile","0.01",94.2252625694537
2021-08-23,"18","10 day ahead inc hosp",2021-09-02,"quantile","0.01",95.695533050071
2021-08-23,"18","11 day ahead inc hosp",2021-09-03,"quantile","0.01",98.1183053489508
2021-08-23,"18","12 day ahead inc hosp",2021-09-04,"quantile","0.01",101.112437468074
2021-08-23,"18","13 day ahead inc hosp",2021-09-05,"quantile","0.01",104.292262681035
2021-08-23,"18","14 day ahead inc hosp",2021-09-06,"quantile","0.01",107.25975655552
2021-08-23,"18","15 day ahead inc hosp",2021-09-07,"quantile","0.01",109.605007387665
2021-08-23,"18","16 day ahead inc hosp",2021-09-08,"quantile","0.01",110.917292129345
2021-08-23,"18","17 day ahead inc hosp",2021-09-09,"quantile","0.01",110.808079178863
2021-08-23,"18","18 day ahead inc hosp",2021-09-10,"quantile","0.01",108.9436303603
2021-08-23,"18","19 day ahead inc hosp",2021-09-11,"quantile","0.01",105.079374088584
2021-08-23,"18","20 day ahead inc hosp",2021-09-12,"quantile","0.01",99.0844008539452
2021-08-23,"18","21 day ahead inc hosp",2021-09-13,"quantile","0.01",90.9465124861668
2021-08-23,"18","22 day ahead inc hosp",2021-09-14,"quantile","0.01",80.7563739709395
2021-08-23,"18","23 day ahead inc hosp",2021-09-15,"quantile","0.01",68.6780168228665
2021-08-23,"18","24 day ahead inc hosp",2021-09-16,"quantile","0.01",54.9163960100516
2021-08-23,"18","25 day ahead inc hosp",2021-09-17,"quantile","0.01",39.690216532889
2021-08-23,"18","26 day ahead inc hosp",2021-09-18,"quantile","0.01",23.213390933768
2021-08-23,"18","27 day ahead inc hosp",2021-09-19,"quantile","0.01",5.68468102108318
2021-08-23,"18","28 day ahead inc hosp",2021-09-20,"quantile","0.01",0
2021-08-23,"20","0 day ahead inc hosp",2021-08-23,"quantile","0.01",108.057154098282
2021-08-23,"20","1 day ahead inc hosp",2021-08-24,"quantile","0.01",39.3010023041302
2021-08-23,"20","2 day ahead inc hosp",2021-08-25,"quantile","0.01",32.3857128221713
2021-08-23,"20","3 day ahead inc hosp",2021-08-26,"quantile","0.01",37.2047410844432
2021-08-23,"20","4 day ahead inc hosp",2021-08-27,"quantile","0.01",48.2420623756598
2021-08-23,"20","5 day ahead inc hosp",2021-08-28,"quantile","0.01",63.2011938927512
2021-08-23,"20","6 day ahead inc hosp",2021-08-29,"quantile","0.01",80.8049946269419
2021-08-23,"20","7 day ahead inc hosp",2021-08-30,"quantile","0.01",100.218258169825
2021-08-23,"20","8 day ahead inc hosp",2021-08-31,"quantile","0.01",120.829323511916
2021-08-23,"20","9 day ahead inc hosp",2021-09-01,"quantile","0.01",142.148111642059
2021-08-23,"20","10 day ahead inc hosp",2021-09-02,"quantile","0.01",163.750803603246
2021-08-23,"20","11 day ahead inc hosp",2021-09-03,"quantile","0.01",185.246090726561
2021-08-23,"20","12 day ahead inc hosp",2021-09-04,"quantile","0.01",206.252880561216
2021-08-23,"20","13 day ahead inc hosp",2021-09-05,"quantile","0.01",226.385553174713
2021-08-23,"20","14 day ahead inc hosp",2021-09-06,"quantile","0.01",245.246128175446
2021-08-23,"20","15 day ahead inc hosp",2021-09-07,"quantile","0.01",262.424735147138
2021-08-23,"20","16 day ahead inc hosp",2021-09-08,"quantile","0.01",277.510689576275
2021-08-23,"20","17 day ahead inc hosp",2021-09-09,"quantile","0.01",290.115495642888
2021-08-23,"20","18 day ahead inc hosp",2021-09-10,"quantile","0.01",299.905448199964
2021-08-23,"20","19 day ahead inc hosp",2021-09-11,"quantile","0.01",306.636005938651
2021-08-23,"20","20 day ahead inc hosp",2021-09-12,"quantile","0.01",310.176286872754
2021-08-23,"20","21 day ahead inc hosp",2021-09-13,"quantile","0.01",310.514117603067
2021-08-23,"20","22 day ahead inc hosp",2021-09-14,"quantile","0.01",307.7401851338
2021-08-23,"20","23 day ahead inc hosp",2021-09-15,"quantile","0.01",302.018540245628
2021-08-23,"20","24 day ahead inc hosp",2021-09-16,"quantile","0.01",293.554154420364
2021-08-23,"20","25 day ahead inc hosp",2021-09-17,"quantile","0.01",282.56574641972
2021-08-23,"20","26 day ahead inc hosp",2021-09-18,"quantile","0.01",269.267239795122
2021-08-23,"20","27 day ahead inc hosp",2021-09-19,"quantile","0.01",253.857404611716
2021-08-23,"20","28 day ahead inc hosp",2021-09-20,"quantile","0.01",236.515541791497
2021-08-23,"21","0 day ahead inc hosp",2021-08-23,"quantile","0.01",520.964147423358
2021-08-23,"21","1 day ahead inc hosp",2021-08-24,"quantile","0.01",380.397585904863
2021-08-23,"21","2 day ahead inc hosp",2021-08-25,"quantile","0.01",304.238192935396
2021-08-23,"21","3 day ahead inc hosp",2021-08-26,"quantile","0.01",242.379244062298
2021-08-23,"21","4 day ahead inc hosp",2021-08-27,"quantile","0.01",189.304541351911
2021-08-23,"21","5 day ahead inc hosp",2021-08-28,"quantile","0.01",142.717435448723
2021-08-23,"21","6 day ahead inc hosp",2021-08-29,"quantile","0.01",101.340625457005
2021-08-23,"21","7 day ahead inc hosp",2021-08-30,"quantile","0.01",64.3387517464651
2021-08-23,"21","8 day ahead inc hosp",2021-08-31,"quantile","0.01",31.1000067504168
2021-08-23,"21","9 day ahead inc hosp",2021-09-01,"quantile","0.01",1.13417156479051
2021-08-23,"21","10 day ahead inc hosp",2021-09-02,"quantile","0.01",0
2021-08-23,"21","11 day ahead inc hosp",2021-09-03,"quantile","0.01",0
2021-08-23,"21","12 day ahead inc hosp",2021-09-04,"quantile","0.01",0
2021-08-23,"21","13 day ahead inc hosp",2021-09-05,"quantile","0.01",0
2021-08-23,"21","14 day ahead inc hosp",2021-09-06,"quantile","0.01",0
2021-08-23,"21","15 day ahead inc hosp",2021-09-07,"quantile","0.01",0
2021-08-23,"21","16 day ahead inc hosp",2021-09-08,"quantile","0.01",0
2021-08-23,"21","17 day ahead inc hosp",2021-09-09,"quantile","0.01",0
2021-08-23,"21","18 day ahead inc hosp",2021-09-10,"quantile","0.01",0
2021-08-23,"21","19 day ahead inc hosp",2021-09-11,"quantile","0.01",0
2021-08-23,"21","20 day ahead inc hosp",2021-09-12,"quantile","0.01",0
2021-08-23,"21","21 day ahead inc hosp",2021-09-13,"quantile","0.01",0
2021-08-23,"21","22 day ahead inc hosp",2021-09-14,"quantile","0.01",0
2021-08-23,"21","23 day ahead inc hosp",2021-09-15,"quantile","0.01",0
2021-08-23,"21","24 day ahead inc hosp",2021-09-16,"quantile","0.01",0
2021-08-23,"21","25 day ahead inc hosp",2021-09-17,"quantile","0.01",0
2021-08-23,"21","26 day ahead inc hosp",2021-09-18,"quantile","0.01",0
2021-08-23,"21","27 day ahead inc hosp",2021-09-19,"quantile","0.01",0
2021-08-23,"21","28 day ahead inc hosp",2021-09-20,"quantile","0.01",0
2021-08-23,"22","0 day ahead inc hosp",2021-08-23,"quantile","0.01",354.946060373033
2021-08-23,"22","1 day ahead inc hosp",2021-08-24,"quantile","0.01",222.019276779553
2021-08-23,"22","2 day ahead inc hosp",2021-08-25,"quantile","0.01",153.226637116432
2021-08-23,"22","3 day ahead inc hosp",2021-08-26,"quantile","0.01",98.4614360685285
2021-08-23,"22","4 day ahead inc hosp",2021-08-27,"quantile","0.01",52.2074941305783
2021-08-23,"22","5 day ahead inc hosp",2021-08-28,"quantile","0.01",12.1681796662747
2021-08-23,"22","6 day ahead inc hosp",2021-08-29,"quantile","0.01",0
2021-08-23,"22","7 day ahead inc hosp",2021-08-30,"quantile","0.01",0
2021-08-23,"22","8 day ahead inc hosp",2021-08-31,"quantile","0.01",0
2021-08-23,"22","9 day ahead inc hosp",2021-09-01,"quantile","0.01",0
2021-08-23,"22","10 day ahead inc hosp",2021-09-02,"quantile","0.01",0
2021-08-23,"22","11 day ahead inc hosp",2021-09-03,"quantile","0.01",0
2021-08-23,"22","12 day ahead inc hosp",2021-09-04,"quantile","0.01",0
2021-08-23,"22","13 day ahead inc hosp",2021-09-05,"quantile","0.01",0
2021-08-23,"22","14 day ahead inc hosp",2021-09-06,"quantile","0.01",0
2021-08-23,"22","15 day ahead inc hosp",2021-09-07,"quantile","0.01",0
2021-08-23,"22","16 day ahead inc hosp",2021-09-08,"quantile","0.01",0
2021-08-23,"22","17 day ahead inc hosp",2021-09-09,"quantile","0.01",0
2021-08-23,"22","18 day ahead inc hosp",2021-09-10,"quantile","0.01",0
2021-08-23,"22","19 day ahead inc hosp",2021-09-11,"quantile","0.01",0
2021-08-23,"22","20 day ahead inc hosp",2021-09-12,"quantile","0.01",0
2021-08-23,"22","21 day ahead inc hosp",2021-09-13,"quantile","0.01",0
2021-08-23,"22","22 day ahead inc hosp",2021-09-14,"quantile","0.01",0
2021-08-23,"22","23 day ahead inc hosp",2021-09-15,"quantile","0.01",0
2021-08-23,"22","24 day ahead inc hosp",2021-09-16,"quantile","0.01",0
2021-08-23,"22","25 day ahead inc hosp",2021-09-17,"quantile","0.01",0
2021-08-23,"22","26 day ahead inc hosp",2021-09-18,"quantile","0.01",0
2021-08-23,"22","27 day ahead inc hosp",2021-09-19,"quantile","0.01",0
2021-08-23,"22","28 day ahead inc hosp",2021-09-20,"quantile","0.01",0
2021-08-23,"25","0 day ahead inc hosp",2021-08-23,"quantile","0.01",73.0851092248635
